INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
214186184,06/14/2020,22:50:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1017970,243163,40.83404549800008,-73.878146818999937,POINT (-73.87814681899994 40.83404549800008)
211066104,03/15/2020,07:05:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,45-64,M,BLACK,1008795,178153,40.655639713000028,-73.911539906999963,POINT (-73.91153990699996 40.65563971300003)
212017047,04/14/2020,15:58:00,STATEN ISLAND,120,0,,true,,,,18-24,M,BLACK,961299,162834,40.613596592000079,-74.082666013999983,POINT (-74.08266601399998 40.61359659200008)
208009526,01/15/2020,05:31:00,BROOKLYN,83,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1008941,190260,40.688870297000051,-73.91096936799994,POINT (-73.91096936799994 40.68887029700005)
214359652,06/18/2020,21:24:00,BROOKLYN,67,0,PVT HOUSE,false,,,,25-44,F,BLACK,1005301,179713,40.659930565000025,-73.924127600999952,POINT (-73.92412760099995 40.659930565000025)
213187656,05/16/2020,00:50:00,QUEENS,103,0,,true,,,,25-44,M,BLACK,1042298,192835,40.695782146000056,-73.790667121999945,POINT (-73.79066712199995 40.695782146000056)
211896337,04/09/2020,14:56:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,UNKNOWN,1002577,221583,40.774859697000068,-73.933831683999983,POINT (-73.93383168399998 40.77485969700007)
214215425,06/15/2020,19:07:00,BROOKLYN,71,0,,false,,,,25-44,M,WHITE HISPANIC,995045,182822,40.668482524000069,-73.961088181999969,POINT (-73.96108818199997 40.66848252400007)
214430794,06/20/2020,00:58:00,BROOKLYN,79,0,,false,,,,45-64,M,BLACK,998205,190419,40.689330153000071,-73.949681447999978,POINT (-73.94968144799998 40.68933015300007)
214102398,06/11/2020,20:27:00,QUEENS,113,0,,false,<18,M,BLACK,25-44,M,BLACK,1041333,188264,40.683242112000073,-73.794185848999973,POINT (-73.79418584899997 40.68324211200007)
211855627,04/08/2020,07:50:00,QUEENS,103,0,PVT HOUSE,false,25-44,M,BLACK,25-44,M,BLACK,1039749,190809,40.690237610000054,-73.799876056999949,POINT (-73.79987605699995 40.690237610000054)
214359654,06/18/2020,22:30:00,BROOKLYN,83,0,,false,25-44,M,BLACK,25-44,M,BLACK,1007103,189971,40.688081995000061,-73.917597899999976,POINT (-73.91759789999998 40.68808199500006)
211905748,04/10/2020,00:21:00,MANHATTAN,32,0,,false,18-24,M,BLACK,18-24,M,BLACK,1000515,237599,40.818823297000051,-73.941237758999989,POINT (-73.94123775899999 40.81882329700005)
214693507,06/26/2020,20:40:00,BROOKLYN,73,0,COMMERCIAL BLDG,false,,,,18-24,M,BLACK,1007237,183220,40.669551686000034,-73.917137747999959,POINT (-73.91713774799996 40.669551686000034)
208072393,01/16/2020,19:55:00,BROOKLYN,73,0,,false,UNKNOWN,U,UNKNOWN,18-24,F,WHITE HISPANIC,1008228,183789,40.671110834000046,-73.91356336299998,POINT (-73.91356336299998 40.67111083400005)
209099251,02/05/2020,04:02:00,QUEENS,101,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1055616,156528,40.596030314000075,-73.743023724999944,POINT (-73.74302372499994 40.596030314000075)
209747702,02/18/2020,22:25:00,STATEN ISLAND,120,0,PVT HOUSE,false,25-44,M,BLACK,25-44,M,BLACK,950543,170917,40.635748327000044,-74.121447137999951,POINT (-74.12144713799995 40.635748327000044)
209531028,02/13/2020,17:55:00,QUEENS,103,0,,false,18-24,M,BLACK,18-24,M,BLACK,1041360,194216,40.699578763000034,-73.794038042999944,POINT (-73.79403804299994 40.699578763000034)
210826747,03/10/2020,13:00:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1005909,240090,40.825648808000039,-73.921741785999984,POINT (-73.92174178599998 40.82564880800004)
213187662,05/15/2020,23:13:00,BRONX,52,0,,false,25-44,M,BLACK HISPANIC,25-44,M,UNKNOWN,1016850,255804,40.868745475000026,-73.882132714999955,POINT (-73.88213271499995 40.868745475000026)
214693793,06/28/2020,04:10:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1001350,201326,40.719261783000036,-73.938313277999953,POINT (-73.93831327799995 40.719261783000036)
211767651,04/05/2020,03:19:00,BROOKLYN,67,0,,false,,,,UNKNOWN,M,BLACK,1006160,180447,40.661943149000081,-73.92102913399998,POINT (-73.92102913399998 40.66194314900008)
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,true,45-64,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,938373,169290,40.631227890000048,-74.165284271999951,POINT (-74.16528427199995 40.63122789000005)
214694690,06/28/2020,23:38:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1007770,242308,40.831731823000041,-73.915009731999987,POINT (-73.91500973199999 40.83173182300004)
209808543,02/19/2020,20:24:00,QUEENS,101,0,,false,25-44,M,BLACK,18-24,F,BLACK,1051960,160392,40.606664855000076,-73.756149602999983,POINT (-73.75614960299998 40.606664855000076)
206898769,01/01/2020,02:35:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,994341,185941,40.677044310000042,-73.963621254999964,POINT (-73.96362125499996 40.67704431000004)
214431175,06/21/2020,04:19:00,BROOKLYN,73,0,PVT HOUSE,false,,,,25-44,M,BLACK,1006140,183727,40.670946067000045,-73.921090572999958,POINT (-73.92109057299996 40.670946067000045)
214431184,06/20/2020,04:00:00,BRONX,43,0,,false,,,,25-44,M,BLACK HISPANIC,1021531,244069,40.836517891000028,-73.86527334699997,POINT (-73.86527334699997 40.83651789100003)
209876176,02/21/2020,02:15:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1016576,178876,40.657599203000075,-73.883493316999989,POINT (-73.88349331699999 40.657599203000075)
208071994,01/16/2020,15:21:00,MANHATTAN,9,0,,false,18-24,M,BLACK,25-44,M,BLACK,990662,204062,40.726785644000074,-73.97686757799994,POINT (-73.97686757799994 40.726785644000074)
214431171,06/21/2020,22:53:00,BROOKLYN,81,0,,false,,,,18-24,M,BLACK,1006496,187716,40.681894082000042,-73.919794068999977,POINT (-73.91979406899998 40.68189408200004)
210953391,03/12/2020,20:46:00,STATEN ISLAND,120,0,,true,,,,18-24,M,BLACK,961833,166710,40.624236772000074,-74.080755532999945,POINT (-74.08075553299994 40.624236772000074)
207817513,01/11/2020,21:30:00,QUEENS,103,0,COMMERCIAL BLDG,false,,,,25-44,M,BLACK,1050213,199294,40.713455065000062,-73.762060690999988,POINT (-73.76206069099999 40.71345506500006)
213471601,05/22/2020,21:45:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1014810,181040,40.663545173000045,-73.889848452999956,POINT (-73.88984845299996 40.663545173000045)
214102397,06/11/2020,20:49:00,BROOKLYN,63,0,PVT HOUSE,false,,,,25-44,M,WHITE,1010638,162331,40.612206398000069,-73.904959505999955,POINT (-73.90495950599995 40.61220639800007)
214608095,06/25/2020,23:20:00,BRONX,46,0,,false,,,,25-44,M,BLACK HISPANIC,1013724,253001,40.861063085000069,-73.893447413999979,POINT (-73.89344741399998 40.86106308500007)
210707457,03/08/2020,04:51:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1000829,195754,40.703968961000044,-73.940206501999967,POINT (-73.94020650199997 40.703968961000044)
212169711,04/18/2020,00:57:00,BRONX,48,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1014546,245736,40.841120042000057,-73.890508560999933,POINT (-73.89050856099993 40.84112004200006)
212640533,05/03/2020,04:41:00,QUEENS,113,0,,false,18-24,M,BLACK,25-44,M,BLACK,1041333,188264,40.683242112000073,-73.794185848999973,POINT (-73.79418584899997 40.68324211200007)
213724256,05/29/2020,22:00:00,MANHATTAN,30,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,WHITE HISPANIC,1000202,241085,40.828391950000025,-73.942360306999944,POINT (-73.94236030699994 40.828391950000025)
210591724,03/05/2020,10:48:00,MANHATTAN,33,0,,false,18-24,M,BLACK,25-44,M,BLACK,1001301,243896,40.836105283000052,-73.938382022999974,POINT (-73.93838202299997 40.83610528300005)
213748381,06/01/2020,14:33:00,QUEENS,113,0,,true,,,,25-44,M,BLACK,1051165,185567,40.675770619000048,-73.758763029999955,POINT (-73.75876302999995 40.67577061900005)
211578477,03/27/2020,19:35:00,QUEENS,104,0,,false,,,,18-24,M,WHITE HISPANIC,1015154,203604,40.725476889000049,-73.888504994999948,POINT (-73.88850499499995 40.72547688900005)
214184458,06/14/2020,16:58:00,QUEENS,114,2,,false,,,,45-64,M,BLACK,1002928,221436,40.774455486000079,-73.93256480499997,POINT (-73.93256480499997 40.77445548600008)
213471601,05/22/2020,21:45:00,BROOKLYN,75,0,,true,,,,18-24,M,BLACK,1014810,181040,40.663545173000045,-73.889848452999956,POINT (-73.88984845299996 40.663545173000045)
214693789,06/28/2020,16:57:00,MANHATTAN,23,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,999211,227549,40.791241119000063,-73.945971362999956,POINT (-73.94597136299996 40.79124111900006)
213099073,05/14/2020,01:03:00,QUEENS,100,0,,true,<18,M,BLACK,18-24,M,WHITE HISPANIC,1036176,153315,40.587346504000038,-73.813048538999965,POINT (-73.81304853899996 40.58734650400004)
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,true,45-64,M,WHITE HISPANIC,25-44,M,BLACK,938373,169290,40.631227890000048,-74.165284271999951,POINT (-74.16528427199995 40.63122789000005)
214430791,06/19/2020,16:13:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1015829,179160,40.658381415000065,-73.886184292999985,POINT (-73.88618429299999 40.658381415000065)
212026971,04/14/2020,23:59:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,984688,150503,40.579780195000069,-73.998424654999951,POINT (-73.99842465499995 40.57978019500007)
214366723,06/19/2020,02:25:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,992402,227087,40.789981956000076,-73.970561912999983,POINT (-73.97056191299998 40.78998195600008)
206909222,01/02/2020,04:10:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1001587,177886,40.654923901000075,-73.937518612999952,POINT (-73.93751861299995 40.654923901000075)
211788599,04/06/2020,17:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,F,BLACK,1010876,182683,40.668067545000042,-73.904021986999965,POINT (-73.90402198699996 40.66806754500004)
214431179,06/20/2020,01:59:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1010025,246298,40.842676920000031,-73.906845751999981,POINT (-73.90684575199998 40.84267692000003)
214608095,06/25/2020,23:20:00,BRONX,46,0,,false,,,,18-24,M,BLACK HISPANIC,1013724,253001,40.861063085000069,-73.893447413999979,POINT (-73.89344741399998 40.86106308500007)
211362504,03/21/2020,01:08:00,BRONX,46,0,,false,,,,25-44,M,BLACK HISPANIC,1009120,247786,40.846763637000038,-73.91011107099996,POINT (-73.91011107099996 40.84676363700004)
212431082,04/27/2020,19:55:00,BROOKLYN,75,0,,false,18-24,M,BLACK,<18,M,BLACK,1012957,184994,40.674404217000074,-73.896510714999977,POINT (-73.89651071499998 40.674404217000074)
214608092,06/25/2020,18:18:00,MANHATTAN,23,0,,false,<18,M,BLACK HISPANIC,<18,F,BLACK HISPANIC,998160,227234,40.790378245000056,-73.949767590999954,POINT (-73.94976759099995 40.790378245000056)
213779570,06/02/2020,21:17:00,BROOKLYN,77,0,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,BLACK,1004448,185438,40.675646399000073,-73.927184903999944,POINT (-73.92718490399994 40.67564639900007)
214693795,06/27/2020,00:45:00,MANHATTAN,22,0,,false,25-44,M,WHITE,18-24,M,WHITE,991262,221525,40.774716718000036,-73.974684629999956,POINT (-73.97468462999996 40.774716718000036)
211066105,03/14/2020,20:18:00,BROOKLYN,83,0,,true,,,,45-64,M,BLACK,1006074,190334,40.689080943000079,-73.921307098999989,POINT (-73.92130709899999 40.68908094300008)
212169711,04/18/2020,00:57:00,BRONX,48,0,,true,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014546,245736,40.841120042000057,-73.890508560999933,POINT (-73.89050856099993 40.84112004200006)
213522753,05/26/2020,00:18:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,1002251,183677,40.67081759000007,-73.935110086999941,POINT (-73.93511008699994 40.67081759000007)
209640802,02/14/2020,18:36:00,BRONX,40,0,GROCERY/BODEGA,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1006542,233378,40.807224680000047,-73.919476884999938,POINT (-73.91947688499994 40.80722468000005)
213283577,05/19/2020,02:15:00,BRONX,47,0,GROCERY/BODEGA,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1025864,261342,40.883907664000048,-73.849507304999975,POINT (-73.84950730499997 40.88390766400005)
214430792,06/19/2020,19:02:00,QUEENS,106,0,PVT HOUSE,false,,,,25-44,M,BLACK,1035610,190094,40.688300090000041,-73.814806395999938,POINT (-73.81480639599994 40.68830009000004)
211066097,03/13/2020,00:32:00,MANHATTAN,28,2,,false,25-44,M,BLACK,25-44,M,BLACK,998007,230362,40.798963998000033,-73.95031371999994,POINT (-73.95031371999994 40.79896399800003)
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006605,254113,40.864136085000041,-73.919180209999979,POINT (-73.91918020999998 40.86413608500004)
214778543,06/30/2020,23:20:00,MANHATTAN,19,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,999359,224280,40.782268336000072,-73.945444228999975,POINT (-73.94544422899997 40.78226833600007)
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,25-44,M,BLACK,989667,212965,40.751222840000025,-73.980450272999974,POINT (-73.98045027299997 40.751222840000025)
214513027,06/23/2020,07:37:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,999925,214507,40.755443005000075,-73.943423245999952,POINT (-73.94342324599995 40.755443005000075)
213974312,06/08/2020,22:40:00,BROOKLYN,73,0,,false,,,,18-24,F,BLACK,1009279,179175,40.658443523000074,-73.909791752999979,POINT (-73.90979175299998 40.658443523000074)
213188084,05/16/2020,20:40:00,QUEENS,105,0,,false,18-24,M,BLACK,18-24,M,BLACK,1058631,182831,40.668201363000037,-73.731877352999959,POINT (-73.73187735299996 40.66820136300004)
207572468,01/07/2020,17:10:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1016302,185652,40.676198799000076,-73.884448641999938,POINT (-73.88444864199994 40.676198799000076)
213188087,05/16/2020,01:09:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,998950,229227,40.795847213000059,-73.946910263999939,POINT (-73.94691026399994 40.79584721300006)
207815719,01/12/2020,15:20:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,997875,230878,40.800380481000047,-73.950789432999954,POINT (-73.95078943299995 40.80038048100005)
211394750,03/23/2020,07:45:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1021129,181777,40.66554400800004,-73.867067726999949,POINT (-73.86706772699995 40.66554400800004)
208672085,01/28/2020,20:16:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,1040889,155021,40.592000260000077,-73.796065746999943,POINT (-73.79606574699994 40.59200026000008)
211830261,04/07/2020,16:44:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1015160,183234,40.669565997000063,-73.888576825999962,POINT (-73.88857682599996 40.66956599700006)
209975795,02/23/2020,22:30:00,QUEENS,101,0,,false,<18,M,BLACK,18-24,M,WHITE HISPANIC,1044074,156299,40.595487179000031,-73.78458649099997,POINT (-73.78458649099997 40.59548717900003)
209713053,02/18/2020,00:25:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009548,258693,40.876698837000049,-73.908522937999976,POINT (-73.90852293799998 40.87669883700005)
212250653,04/22/2020,01:06:00,BRONX,46,0,,false,45-64,M,BLACK,25-44,M,BLACK,1009028,247973,40.847277155000029,-73.910442905999957,POINT (-73.91044290599996 40.84727715500003)
207571934,01/07/2020,16:43:00,BROOKLYN,67,0,,false,<18,M,BLACK,<18,M,BLACK,999005,176940,40.652332016000059,-73.946826249999958,POINT (-73.94682624999996 40.65233201600006)
210591724,03/05/2020,10:48:00,MANHATTAN,33,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1001301,243896,40.836105283000052,-73.938382022999974,POINT (-73.93838202299997 40.83610528300005)
213385782,05/21/2020,23:25:00,BROOKLYN,81,0,,false,,,,18-24,F,BLACK HISPANIC,1001546,190106,40.688465142000041,-73.937635024999963,POINT (-73.93763502499996 40.68846514200004)
209099250,02/05/2020,11:51:00,QUEENS,101,0,,false,,,,45-64,M,BLACK,1053921,158769,40.602194868000026,-73.749104005999982,POINT (-73.74910400599998 40.602194868000026)
208309289,01/21/2020,12:10:00,QUEENS,100,0,,false,<18,M,BLACK,<18,M,BLACK,1042852,155178,40.592418432000045,-73.788996388999976,POINT (-73.78899638899998 40.592418432000045)
213724265,05/31/2020,04:09:00,QUEENS,113,0,PVT HOUSE,false,,,,25-44,M,BLACK,1051376,191988,40.693393136000054,-73.757938380999974,POINT (-73.75793838099997 40.693393136000054)
211537427,03/27/2020,00:40:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1026884,268961,40.904814500000043,-73.84577004099998,POINT (-73.84577004099998 40.90481450000004)
213050796,05/13/2020,23:20:00,BROOKLYN,70,0,STORE UNCLASSIFIED,false,18-24,M,BLACK,25-44,M,BLACK,994482,175986,40.649719874000027,-73.963128026999982,POINT (-73.96312802699998 40.64971987400003)
213973275,06/08/2020,22:20:00,BRONX,48,0,,false,,,,25-44,M,WHITE HISPANIC,1011663,246486,40.843187992000026,-73.900924947999954,POINT (-73.90092494799995 40.843187992000026)
208671535,01/28/2020,14:30:00,QUEENS,105,0,,false,,,,<18,M,BLACK HISPANIC,1055989,206108,40.732112820000054,-73.741153075999989,POINT (-73.74115307599999 40.732112820000054)
213747896,06/01/2020,00:30:00,MANHATTAN,5,0,,false,,,,18-24,M,WHITE,984952,202784,40.723280139000053,-73.997468832999971,POINT (-73.99746883299997 40.72328013900005)
207824248,01/13/2020,03:51:00,QUEENS,115,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1022705,215793,40.75890301700008,-73.861192609999989,POINT (-73.86119260999999 40.75890301700008)
208187330,01/18/2020,01:00:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,1011057,240448,40.826617293000027,-73.903139290999945,POINT (-73.90313929099995 40.82661729300003)
214693788,06/27/2020,03:35:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,1040864,155333,40.592856795000046,-73.796153147999973,POINT (-73.79615314799997 40.592856795000046)
214184459,06/13/2020,13:58:00,BROOKLYN,73,0,COMMERCIAL BLDG,false,,,,25-44,M,BLACK,1010184,182785,40.668349566000074,-73.90651606299997,POINT (-73.90651606299997 40.668349566000074)
214431182,06/19/2020,23:00:00,BROOKLYN,75,0,PVT HOUSE,false,,,,25-44,M,BLACK,1018125,184815,40.673894635000067,-73.877880636999976,POINT (-73.87788063699998 40.67389463500007)
210789007,03/10/2020,00:45:00,MANHATTAN,32,0,,false,18-24,M,BLACK,18-24,M,BLACK,1001304,237165,40.817630602000065,-73.938388289999978,POINT (-73.93838828999998 40.817630602000065)
212516311,04/29/2020,15:30:00,BRONX,46,0,,false,,,,<18,M,BLACK,1009085,248078,40.847565189000079,-73.910236494999936,POINT (-73.91023649499994 40.84756518900008)
209029422,02/04/2020,18:43:00,BROOKLYN,75,0,,true,18-24,M,BLACK,18-24,M,BLACK,1017108,182186,40.666682456000046,-73.88155977599996,POINT (-73.88155977599996 40.666682456000046)
208899076,02/01/2020,05:09:00,BRONX,50,0,,false,18-24,F,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1010591,262530,40.887227151000047,-73.904736323999941,POINT (-73.90473632399994 40.88722715100005)
213819785,06/03/2020,16:55:00,BRONX,41,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1012551,236626,40.816122327000073,-73.897757118999948,POINT (-73.89775711899995 40.81612232700007)
206931575,01/04/2020,03:46:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1038501,193009,40.69628382500008,-73.804358520999983,POINT (-73.80435852099998 40.69628382500008)
214359651,06/18/2020,19:30:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1017687,174626,40.645929761000048,-73.879510167999968,POINT (-73.87951016799997 40.64592976100005)
210461144,03/03/2020,21:27:00,MANHATTAN,23,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,999433,227426,40.790903138000033,-73.945169910999937,POINT (-73.94516991099994 40.79090313800003)
212400497,04/25/2020,16:34:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1008245,183796,40.671130002000041,-73.913502054999981,POINT (-73.91350205499998 40.67113000200004)
210338029,02/29/2020,02:13:00,QUEENS,111,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1054696,207518,40.735993300000075,-73.745803683999952,POINT (-73.74580368399995 40.735993300000075)
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,true,18-24,M,BLACK HISPANIC,25-44,M,BLACK,996329,238263,40.820652506000044,-73.956360127999972,POINT (-73.95636012799997 40.820652506000044)
214694692,06/27/2020,07:34:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,false,25-44,F,BLACK,25-44,M,WHITE HISPANIC,987567,221008,40.773299847000033,-73.988025679999964,POINT (-73.98802567999996 40.77329984700003)
211964521,04/11/2020,19:58:00,BROOKLYN,77,0,,true,,,,25-44,M,BLACK,1004952,183648,40.670732087000033,-73.925373413999978,POINT (-73.92537341399998 40.67073208700003)
214729490,06/29/2020,21:35:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,997457,181411,40.664606373000026,-73.952396292999936,POINT (-73.95239629299994 40.66460637300003)
214513452,06/23/2020,19:16:00,QUEENS,106,0,RESTAURANT/DINER,false,45-64,M,WHITE,25-44,M,ASIAN / PACIFIC ISLANDER,1029228,176725,40.651639961000058,-73.837907900999937,POINT (-73.83790790099994 40.65163996100006)
209281498,02/07/2020,22:50:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,F,BLACK,1013878,184468,40.672957431000043,-73.893192760999966,POINT (-73.89319276099997 40.67295743100004)
214467579,06/22/2020,03:00:00,BRONX,40,0,,false,,,,45-64,F,BLACK,1010325,237183,40.817657987000075,-73.905796922999969,POINT (-73.90579692299997 40.817657987000075)
209685239,02/17/2020,22:28:00,QUEENS,113,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,1044553,188701,40.684420223000075,-73.782572113999947,POINT (-73.78257211399995 40.684420223000075)
213099073,05/14/2020,01:03:00,QUEENS,100,0,,true,<18,M,BLACK,18-24,M,BLACK,1036176,153315,40.587346504000038,-73.813048538999965,POINT (-73.81304853899996 40.58734650400004)
213724264,05/31/2020,01:30:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,988594,154998,40.592117026000039,-73.984360318999961,POINT (-73.98436031899996 40.59211702600004)
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,989667,212965,40.751222840000025,-73.980450272999974,POINT (-73.98045027299997 40.751222840000025)
214183639,06/12/2020,23:00:00,BRONX,47,0,,false,,,,<18,M,BLACK,1021731,263219,40.889077955000062,-73.864443483999935,POINT (-73.86444348399993 40.88907795500006)
211362502,03/20/2020,20:19:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,1001692,231504,40.802091971000038,-73.937001221999935,POINT (-73.93700122199994 40.80209197100004)
212823698,05/07/2020,15:06:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,UNKNOWN,998644,214588,40.755667508000045,-73.948046782999938,POINT (-73.94804678299994 40.755667508000045)
210156781,02/26/2020,22:50:00,MANHATTAN,34,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,25-44,M,WHITE,1006293,254234,40.864468978000048,-73.920307801999968,POINT (-73.92030780199997 40.86446897800005)
214359250,06/18/2020,01:14:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1011852,253013,40.861102072000051,-73.900214989999938,POINT (-73.90021498999994 40.86110207200005)
212200404,04/20/2020,15:08:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1013100,182831,40.668466804000047,-73.896004447999985,POINT (-73.89600444799999 40.66846680400005)
214215424,06/15/2020,19:15:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,1009583,214399,40.755124178000074,-73.908563560999937,POINT (-73.90856356099994 40.755124178000074)
212558133,04/30/2020,23:20:00,BRONX,47,0,,false,18-24,F,BLACK,25-44,M,WHITE HISPANIC,1025204,258236,40.875385756000071,-73.851913132999982,POINT (-73.85191313299998 40.87538575600007)
213121382,05/15/2020,08:33:00,MANHATTAN,1,0,,false,25-44,F,BLACK HISPANIC,25-44,M,BLACK,982600,196931,40.707214924000027,-74.005952736999973,POINT (-74.00595273699997 40.70721492400003)
214562240,06/24/2020,21:13:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1039880,155193,40.592478755000059,-73.799697346999949,POINT (-73.79969734699995 40.59247875500006)
213550053,05/26/2020,15:51:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,986966,188114,40.683014038000067,-73.990208813999971,POINT (-73.99020881399997 40.68301403800007)
214467578,06/22/2020,01:34:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1006600,238545,40.82140650100007,-73.919250168999952,POINT (-73.91925016899995 40.82140650100007)
212640536,05/03/2020,16:05:00,MANHATTAN,33,0,,false,,,,18-24,M,BLACK,1002252,247207,40.845191125000042,-73.934936383999968,POINT (-73.93493638399997 40.84519112500004)
